A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
781284104.3441916,0,0.6243156747048348,53117650.83029524,0,0.0574919185323772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1271959096.0607302,0,0.6243156747048348,86477478.24292992,0,0.0574919185323772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,640543529.8068566,0,0.6243156747048348,43549033.403726086,0,0.0574919185323772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,2270351.053622072,0,0.0033728219652528,91337479.59980874,0,0.2406109946597701,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4508348.831150344,0,0.0033728219652528,181373368.99378127,0,0.2406109946597701,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3475994.2673955853,0,0.0033728219652528,139841173.45235297,0,0.2406109946597701,0.0,0,0.0,0.0,0,0.0,0.0,0.0
985035157.5342228,0,0.6277651655938761,229152397.86565977,0,0.1811468538211891,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,643377242.804899,0,0.6277651655938761,149671244.51679,0,0.1811468538211891,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,985035157.5342228,0,0.6277651655938761,229152397.86565977,0,0.1811468538211891,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,25750531.51625665,0,0.0183176265688338,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,25750531.51625665,0,0.0183176265688338,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19853987.1880452,0,0.0183176265688338,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
517949.9081615493,0,0.0005585560061029,2243293.217219196,0,0.0032976817812452,152889108.57905355,0,0.3957931330330812,19987403.713153705,0,0.0127929131758829,0.0,0,0.0,0.0,0.0,517949.9081615493,0,0.0005585560061029,2243293.217219196,0,0.0032976817812452,152889108.57905355,0,0.3957931330330812,19987403.713153705,0,0.0127929131758829,0.0,0,0.0,0.0,0.0,793001.1126232254,0,0.0005585560061029,3434567.6853370643,0,0.0032976817812452,234079070.77637187,0,0.3957931330330812,30601479.280573264,0,0.0127929131758829,0.0,0,0.0,0.0,0.0
12058997.533691963,0,0.0084315328667367,9042542.618445007,0,0.0085171169041143,17278156.195691396,0,0.0306021011234306,3926397.772854216,0,0.0019737633660941,27799324.82388664,0,0.0246030956830843,0.0,0.0,7876352.965552158,0,0.0084315328667367,5906150.753404775,0,0.0085171169041143,11285254.550470296,0,0.0306021011234306,2564532.8026441284,0,0.0019737633660941,18157172.17830225,0,0.0246030956830843,0.0,0.0,7876352.965552158,0,0.0084315328667367,5906150.753404775,0,0.0085171169041143,11285254.550470296,0,0.0306021011234306,2564532.8026441284,0,0.0019737633660941,18157172.17830225,0,0.0246030956830843,0.0,0.0
0.0,0,0.0,6000217.355610591,0,0.0087783418480998,393970665.6565705,0,0.9935411212456527,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11914929.56944182,0,0.0087783418480998,782327115.0893946,0,0.9935411212456527,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7318588.393145166,0,0.0087783418480998,480534115.6879545,0,0.9935411212456527,0.0,0,0.0,0.0,0,0.0,0.0,0.0
20018350.8126342,0,0.0212165318015081,46103807.934288345,0,0.0625769288630484,0.0,0,0.0,16586609.80167728,0,0.0109868300620007,0.0,0,0.0,0.0,0.0,30648860.47310519,0,0.0212165318015081,70586692.67425552,0,0.0625769288630484,0.0,0,0.0,25394733.776600804,0,0.0109868300620007,0.0,0,0.0,0.0,0.0,39751433.3053095,0,0.0212165318015081,91550620.89650229,0,0.0625769288630484,0.0,0,0.0,32936854.7621034,0,0.0109868300620007,0.0,0,0.0,0.0,0.0
638215526.9135002,0,0.6214403923243513,0.0,0,0.0,46534568.39581119,0,0.1191369914161272,1125097.1513114213,0,0.0007435061763358,0.0,0,0.0,0.0,0.0,977132373.1521326,0,0.6214403923243513,0.0,0,0.0,71246203.4104852,0,0.1191369914161272,1722566.755472615,0,0.0007435061763358,0.0,0,0.0,0.0,0.0,638215526.9135002,0,0.6214403923243513,0.0,0,0.0,46534568.39581119,0,0.1191369914161272,1125097.1513114213,0,0.0007435061763358,0.0,0,0.0,0.0,0.0
0.0,0,0.0,71605667.22156353,0,0.0788951712910451,330929446.13205034,0,0.683621570108991,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,89882075.51046224,0,0.0788951712910451,415394850.9946851,0,0.683621570108991,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,71605667.22156353,0,0.0788951712910451,330929446.13205034,0,0.683621570108991,0.0,0,0.0,0.0,0,0.0,0.0,0.0
95137640.3352774,0,0.0802274206855504,809290.5583651713,0,0.0009239804941725,0.0,0,0.0,0.0,0,0.0,86246049.99672426,0,0.0932764313652849,0.0,0.0,95137640.3352774,0,0.0802274206855504,809290.5583651713,0,0.0009239804941725,0.0,0,0.0,0.0,0,0.0,86246049.99672426,0,0.0932764313652849,0.0,0.0,95137640.3352774,0,0.0802274206855504,809290.5583651713,0,0.0009239804941725,0.0,0,0.0,0.0,0,0.0,86246049.99672426,0,0.0932764313652849,0.0,0.0
784740442.3112797,0,0.6277651655938761,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,643377242.804899,0,0.6277651655938761,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,784740442.3112797,0,0.6277651655938761,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
31600491.137701243,0,0.0219957699130688,9062000.649681376,0,0.0085524101862263,322954903.3050198,0,0.5424118016463946,0.0,0,0.0,126714410.65903696,0,0.1067834795091889,0.0,0.0,20639909.859002687,0,0.0219957699130688,5918859.796723191,0,0.0085524101862263,210938496.6104496,0,0.5424118016463946,0.0,0,0.0,82763714.09680013,0,0.1067834795091889,0.0,0.0,25174922.136514496,0,0.0219957699130688,7219354.906943005,0,0.0085524101862263,257286018.4001836,0,0.5424118016463946,0.0,0,0.0,100948602.6028782,0,0.1067834795091889,0.0,0.0
60818501.28265083,0,0.0633812451540207,136727037.19804776,0,0.1781888423229147,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,93115450.79022668,0,0.0633812451540207,209334321.5535646,0,0.1781888423229147,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,120770318.19925636,0,0.0633812451540207,271505667.5288411,0,0.1781888423229147,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,11920545.777069896,0,0.0087861959737708,49972236.44608918,0,0.0678997989023164,47810283.60385293,0,0.016354612743985,366149073.0321604,0,0.2330334788770272,0.0,0.0,0.0,0,0.0,7322038.074632646,0,0.0087861959737708,30694787.367592245,0,0.0678997989023164,29366836.33896869,0,0.016354612743985,224902240.54086173,0,0.2330334788770272,0.0,0.0,0.0,0,0.0,7322038.074632646,0,0.0087861959737708,30694787.367592245,0,0.0678997989023164,29366836.33896869,0,0.016354612743985,224902240.54086173,0,0.2330334788770272,0.0,0.0
0.0,0,0.0,25740659.132388487,0,0.0183038202873166,415972582.2419266,0,0.5364237084710166,0.0,0,0.0,285120672.9416653,0,0.1807105656859829,0.0,0.0,0.0,0,0.0,25740659.132388487,0,0.0183038202873166,415972582.2419266,0,0.5364237084710166,0.0,0,0.0,285120672.9416653,0,0.1807105656859829,0.0,0.0,0.0,0,0.0,19846375.4545666,0,0.0183038202873166,320720149.5314943,0,0.5364237084710166,0.0,0,0.0,219831663.8263145,0,0.1807105656859829,0.0,0.0
3968729.707564434,0,0.0027977116199898,135658235.25535396,0,0.1173428144334108,21033216.32358296,0,0.0358544427666134,3288092.0023064017,0,0.001425010286282,0.0,0,0.0,0.0,0.0,3968729.707564434,0,0.0027977116199898,135658235.25535396,0,0.1173428144334108,21033216.32358296,0,0.0358544427666134,3288092.0023064017,0,0.001425010286282,0.0,0,0.0,0.0,0.0,5147424.466742804,0,0.0027977116199898,175948117.08583027,0,0.1173428144334108,27279986.367413085,0,0.0358544427666134,4264640.44384623,0,0.001425010286282,0.0,0,0.0,0.0,0.0
982603388.0121348,0,0.6258179278075002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,982603388.0121348,0,0.6258179278075002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,641788928.7652516,0,0.6258179278075002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1255655934.4058366,0,0.6142413230736811,1270210.334333164,0,0.0008621625088362,104814685.2199543,0,0.132713057897762,2945854.583677518,0,0.0009272200464592,0.0,0,0.0,0.0,0.0,968126689.678149,0,0.6142413230736811,979348.3170649244,0,0.0008621625088362,80813454.90527862,0,0.132713057897762,2271291.337239159,0,0.0009272200464592,0.0,0,0.0,0.0,0.0,771270102.2501225,0,0.6142413230736811,780209.9505099494,0,0.0008621625088362,64381038.44518637,0,0.132713057897762,1809452.3377871525,0,0.0009272200464592,0.0,0,0.0,0.0,0.0
1282030157.2700963,0,0.630529565103852,40226022.66255848,0,0.0272377687340239,0.0,0,0.0,0.0,0,0.0,62387625.1306362,0,0.0411573589684266,0.0,0.0,645615196.9036418,0,0.630529565103852,20257348.389712352,0,0.0272377687340239,0.0,0,0.0,0.0,0,0.0,31417668.80806729,0,0.0411573589684266,0.0,0.0,787470120.9080287,0,0.630529565103852,24708304.05205547,0,0.0272377687340239,0.0,0,0.0,0.0,0,0.0,38320776.17378276,0,0.0411573589684266,0.0,0.0
788120956.3131007,0,0.6311833821494133,0.0,0,0.0,0.0,0,0.0,2466633.5252636527,0,0.0010961946204296,0.0,0,0.0,0.0,0.0,989278503.439173,0,0.6311833821494133,0.0,0,0.0,0.0,0,0.0,3096209.4115871894,0,0.0010961946204296,0.0,0,0.0,0.0,0.0,989278503.439173,0,0.6311833821494133,0.0,0,0.0,0.0,0,0.0,3096209.4115871894,0,0.0010961946204296,0.0,0,0.0,0.0,0.0
988461550.8250376,0,0.630529565103852,67495345.14004384,0,0.0585359413529302,0.0,0,0.0,37831711.30935768,0,0.0135403319918067,0.0,0,0.0,0.0,0.0,787470120.9080287,0,0.630529565103852,53771001.56682509,0,0.0585359413529302,0.0,0,0.0,30139100.761250287,0,0.0135403319918067,0.0,0,0.0,0.0,0.0,787470120.9080287,0,0.630529565103852,53771001.56682509,0,0.0585359413529302,0.0,0,0.0,30139100.761250287,0,0.0135403319918067,0.0,0,0.0,0.0,0.0
644063493.9287405,0,0.6286283874972367,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1278948863.6163993,0,0.6286283874972367,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,644063493.9287405,0,0.6286283874972367,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
212311898.29613253,0,0.1412456679007645,206603837.0472563,0,0.1745891264804082,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,275367571.0863157,0,0.1412456679007645,267964241.4833624,0,0.1745891264804082,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,138671846.0713359,0,0.1412456679007645,134943617.0025822,0,0.1745891264804082,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
775428257.6497151,0,0.6184130982447054,7048082.403558177,0,0.0081624623691745,249907184.20726183,0,0.5189757401993811,21493287.97138593,0,0.0100016371509919,0.0,0,0.0,0.0,0.0,1262425563.474106,0,0.6184130982447054,11474535.925080022,0,0.0081624623691745,406858035.8359807,0,0.5189757401993811,34991858.89927322,0,0.0100016371509919,0.0,0,0.0,0.0,0.0,1262425563.474106,0,0.6184130982447054,11474535.925080022,0,0.0081624623691745,406858035.8359807,0,0.5189757401993811,34991858.89927322,0,0.0100016371509919,0.0,0,0.0,0.0,0.0
392318886.9289895,0,0.3877139513080733,0.0,0,0.0,443390272.84237033,0,1.0851849744889672,0.0,0,0.0,0.0,0,0.0,0.0,0.0,392318886.9289895,0,0.3877139513080733,0.0,0,0.0,443390272.84237033,0,1.0851849744889672,0.0,0,0.0,0.0,0,0.0,0.0,0.0,600655215.7564214,0,0.3877139513080733,0.0,0,0.0,678847460.2463832,0,1.0851849744889672,0.0,0,0.0,0.0,0,0.0,0.0,0.0
968186651.0613832,0,0.61428924846385,12110475.58466912,0,0.0100749161886496,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,632372614.6381127,0,0.61428924846385,7909975.934488168,0,0.0100749161886496,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,771317871.2277485,0,0.61428924846385,9647960.170988128,0,0.0100749161886496,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
983945162.5403248,0,0.6269153858659853,23876639.42731668,0,0.0215124443503478,54751614.79044882,0,0.0936469059321444,1302842.506668522,0,0.0005875867499565,8566943.410254598,0,0.0074233376213696,0.0,0.0,783872084.3170637,0,0.6269153858659853,19021620.13384629,0,0.0215124443503478,43618551.15452655,0,0.0936469059321444,1037925.5980104158,0,0.0005875867499565,6824961.43370936,0,0.0074233376213696,0.0,0.0,783872084.3170637,0,0.6269153858659853,19021620.13384629,0,0.0215124443503478,43618551.15452655,0,0.0936469059321444,1037925.5980104158,0,0.0005875867499565,6824961.43370936,0,0.0074233376213696,0.0,0.0
0.0,0,0.0,269030041.2915737,0,0.2789157813996984,0.0,0,0.0,0.0,0,0.0,64417710.35189671,0,0.0642441704982643,0.0,0.0,0.0,0,0.0,437990746.5564643,0,0.2789157813996984,0.0,0,0.0,0.0,0,0.0,104874388.42529374,0,0.0642441704982643,0.0,0.0,0.0,0,0.0,220566950.3766989,0,0.2789157813996984,0.0,0,0.0,0.0,0,0.0,52813499.393431455,0,0.0642441704982643,0.0,0.0
156509371.11118206,0,0.0812476333913246,50019522.8442777,0,0.034280262951294,5534740.032104952,0,0.0073570383691099,21906771.96395923,0,0.0075124931313468,218738810.1664999,0,0.1437003037425653,0.0,0.0,156509371.11118206,0,0.0812476333913246,50019522.8442777,0,0.034280262951294,5534740.032104952,0,0.0073570383691099,21906771.96395923,0,0.0075124931313468,218738810.1664999,0,0.1437003037425653,0.0,0.0,156509371.11118206,0,0.0812476333913246,50019522.8442777,0,0.034280262951294,5534740.032104952,0,0.0073570383691099,21906771.96395923,0,0.0075124931313468,218738810.1664999,0,0.1437003037425653,0.0,0.0
40812264.16275901,0,0.0218862767409625,4417927.50678413,0,0.0032463700083561,49751210.30346922,0,0.0673615031338125,401520.31737410894,0,0.0001674725524923,2997640.996702309,0,0.0020675911260519,0.0,0.0,25068395.16412981,0,0.0218862767409625,2713653.72195161,0,0.0032463700083561,30559024.9736534,0,0.0673615031338125,246628.5610183241,0,0.0001674725524923,1841261.459198821,0,0.0020675911260519,0.0,0.0,40812264.16275901,0,0.0218862767409625,4417927.50678413,0,0.0032463700083561,49751210.30346922,0,0.0673615031338125,401520.31737410894,0,0.0001674725524923,2997640.996702309,0,0.0020675911260519,0.0,0.0
0.0,0,0.0,2758076.720176368,0,0.0033475108852762,337733035.2944941,0,0.705616143170779,175393.91738165356,0,9.68154990724284e-05,262827821.242047,0,0.2606602175248633,0.0,0.0,0.0,0,0.0,3462039.663138373,0,0.0033475108852762,423934967.1414805,0,0.705616143170779,220160.91655698043,0,9.68154990724284e-05,329911178.7064514,0,0.2606602175248633,0.0,0.0,0.0,0,0.0,3462039.663138373,0,0.0033475108852762,423934967.1414805,0,0.705616143170779,220160.91655698043,0,9.68154990724284e-05,329911178.7064514,0,0.2606602175248633,0.0,0.0
118950994.36479388,0,0.079845147758609,0.0,0,0.0,0.0,0,0.0,21783916.08748481,0,0.0095310449397294,0.0,0,0.0,0.0,0.0,118950994.36479388,0,0.079845147758609,0.0,0,0.0,0.0,0,0.0,21783916.08748481,0,0.0095310449397294,0.0,0,0.0,0.0,0.0,94763780.98509827,0,0.079845147758609,0.0,0,0.0,0.0,0,0.0,17354426.19993055,0,0.0095310449397294,0.0,0,0.0,0.0,0.0
61859152.69885038,0,0.052839788876603,831669.5601611244,0,0.0009749322974431,13802570.849299282,0,0.0301219763044817,0.0,0,0.0,21793970.968202084,0,0.0239144973572659,0.0,0.0,100708962.99107246,0,0.052839788876603,1353988.4608963416,0,0.0009749322974431,22471090.149115,0,0.0301219763044817,0.0,0,0.0,35481381.815078795,0,0.0239144973572659,0.0,0.0,100708962.99107246,0,0.052839788876603,1353988.4608963416,0,0.0009749322974431,22471090.149115,0,0.0301219763044817,0.0,0,0.0,35481381.815078795,0,0.0239144973572659,0.0,0.0
39720432.215514086,0,0.0211969595738884,434865179.3645552,0,0.2758861234893515,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,30624958.238729,0,0.0211969595738884,335286582.1111389,0,0.2758861234893515,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,30624958.238729,0,0.0211969595738884,335286582.1111389,0,0.2758861234893515,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,5998761.472759269,0,0.0087742988306274,278230950.1944561,0,0.7107446529921364,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11912038.55056587,0,0.0087742988306274,552497014.5466455,0,0.7107446529921364,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9184333.170642665,0,0.0087742988306274,425982222.5928531,0,0.7107446529921364,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,9093969.489455134,0,0.0086103957690029,17364519.040197153,0,0.030874900089552,51961888.35495375,0,0.0211941418725847,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5939740.294065842,0,0.0086103957690029,11341662.576472118,0,0.030874900089552,33938988.07067162,0,0.0211941418725847,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11794837.26508576,0,0.0086103957690029,22521702.59676998,0,0.030874900089552,67394333.99726036,0,0.0211941418725847,0.0,0,0.0,0.0,0.0
0.0,0,0.0,161527096.5442969,0,0.1397126226614144,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,128682559.41719976,0,0.1397126226614144,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,209499913.0853614,0,0.1397126226614144,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
15787264.31527504,0,0.0085242130070975,25749410.230183125,0,0.0183160584783504,178920372.2427751,0,0.2351174328286738,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9697118.955164712,0,0.0085242130070975,15816235.73539763,0,0.0183160584783504,109899479.63700218,0,0.2351174328286738,0.0,0,0.0,0.0,0,0.0,0.0,0.0,7950279.251760843,0,0.0085242130070975,12967097.89675405,0,0.0183160584783504,90102179.50064646,0,0.2351174328286738,0.0,0,0.0,0.0,0,0.0,0.0,0.0
168902051.6725667,0,0.1410023110785295,15175907.699810708,0,0.0168765286289947,555890891.6009052,0,1.131944489781442,0.0,0,0.0,18278809.51945466,0,0.0174557640525589,0.0,0.0,168902051.6725667,0,0.1410023110785295,15175907.699810708,0,0.0168765286289947,555890891.6009052,0,1.131944489781442,0.0,0,0.0,18278809.51945466,0,0.0174557640525589,0.0,0.0,138476023.9820567,0,0.1410023110785295,12442118.59937871,0,0.0168765286289947,455752666.557079,0,1.131944489781442,0.0,0,0.0,14986063.462902073,0,0.0174557640525589,0.0,0.0
978980038.6405396,0,0.6229180023166384,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,779916556.9478669,0,0.6229180023166384,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,978980038.6405396,0,0.6229180023166384,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
8064100.308903286,0,0.0086669085500901,9657226.243119769,0,0.0137744688127873,49312276.14961735,0,0.1300106082647322,0.0,0,0.0,71480784.45779474,0,0.0943915724666553,0.0,0.0,12346445.894669494,0,0.0086669085500901,14785582.611319983,0,0.0137744688127873,75498980.1840712,0,0.1300106082647322,0.0,0,0.0,109439813.9916887,0,0.0943915724666553,0.0,0.0,16013284.44071325,0,0.0086669085500901,19176833.721755736,0,0.0137744688127873,97921835.56186628,0,0.1300106082647322,0.0,0,0.0,141942943.38132468,0,0.0943915724666553,0.0,0.0
41781185.03104919,0,0.0436727103243318,673935.838826006,0,0.0009529474341623,0.0,0,0.0,11071891.086105645,0,0.0075630807519437,0.0,0,0.0,0.0,0.0,63968591.73880726,0,0.0436727103243318,1031821.5364158332,0,0.0009529474341623,0.0,0,0.0,16951488.574038804,0,0.0075630807519437,0.0,0,0.0,0.0,0.0,63968591.73880726,0,0.0436727103243318,1031821.5364158332,0,0.0009529474341623,0.0,0,0.0,16951488.574038804,0,0.0075630807519437,0.0,0,0.0,0.0,0.0
550717206.341304,0,0.5397877375721548,0.0,0,0.0,0.0,0,0.0,1125497.1685380468,0,0.0007438267697843,0.0,0,0.0,0.0,0.0,550717206.341304,0,0.5397877375721548,0.0,0,0.0,0.0,0,0.0,1125497.1685380468,0,0.0007438267697843,0.0,0,0.0,0.0,0.0,1093586504.8456495,0,0.5397877375721548,0.0,0,0.0,0.0,0,0.0,2234955.618932304,0,0.0007438267697843,0.0,0,0.0,0.0,0.0
0.0,0,0.0,11784069.890024334,0,0.0137857447754324,109918385.40398528,0,0.2354938340642303,40125656.260351166,0,0.0201024249635951,69230399.46760505,0,0.0710231268748167,0.0,0.0,0.0,0,0.0,9661286.6956801,0,0.0137857447754324,90117679.58141054,0,0.2354938340642303,32897417.66651752,0,0.0201024249635951,56759230.34699605,0,0.0710231268748167,0.0,0.0,0.0,0,0.0,9661286.6956801,0,0.0137857447754324,90117679.58141054,0,0.2354938340642303,32897417.66651752,0,0.0201024249635951,56759230.34699605,0,0.0710231268748167,0.0,0.0
1275946170.3072336,0,0.6267526052527284,42945207.31512525,0,0.027537335582658,121229618.04173245,0,0.149870931889102,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1275946170.3072336,0,0.6267526052527284,42945207.31512525,0,0.027537335582658,121229618.04173245,0,0.149870931889102,0.0,0,0.0,0.0,0,0.0,0.0,0.0,783733112.1316906,0,0.6267526052527284,26378527.37323503,0,0.027537335582658,74463694.50484373,0,0.149870931889102,0.0,0,0.0,0.0,0,0.0,0.0,0.0
784143860.8106202,0,0.6271654821324498,2679808.7865494536,0,0.0031693129302058,13666546.08925336,0,0.0302123004961425,0.0,0,0.0,173413331.78245333,0,0.18379465125633,0.0,0.0,642888129.5385146,0,0.6271654821324498,2197067.839726078,0,0.0031693129302058,11204653.497496337,0,0.0302123004961425,0.0,0,0.0,142174641.76970494,0,0.18379465125633,0.0,0.0,642888129.5385146,0,0.6271654821324498,2197067.839726078,0,0.0031693129302058,11204653.497496337,0,0.0302123004961425,0.0,0,0.0,142174641.76970494,0,0.18379465125633,0.0,0.0
1273970697.587178,0,0.6255568871755508,0.0,0,0.0,8169459.918446862,0,0.0109804433116911,18621590.67001482,0,0.0062082460926825,0.0,0,0.0,0.0,0.0,641556548.5008587,0,0.6255568871755508,0.0,0,0.0,4114043.218043657,0,0.0109804433116911,9377612.421131045,0,0.0062082460926825,0.0,0,0.0,0.0,0.0,782519704.0594302,0,0.6255568871755508,0.0,0,0.0,5017983.042950609,0,0.0109804433116911,11438066.54879415,0,0.0062082460926825,0.0,0,0.0,0.0,0.0
0.0,0,0.0,229460299.41224945,0,0.2395162712634387,0.0,0,0.0,832557.810833472,0,0.0004435280214821,0.0,0,0.0,0.0,0.0,0.0,0,0.0,229460299.41224945,0,0.2395162712634387,0.0,0,0.0,832557.810833472,0,0.0004435280214821,0.0,0,0.0,0.0,0.0,0.0,0,0.0,229460299.41224945,0,0.2395162712634387,0.0,0,0.0,832557.810833472,0,0.0004435280214821,0.0,0,0.0,0.0,0.0
979159547.4757956,0,0.6230616364734127,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,979159547.4757956,0,0.6230616364734127,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,639539578.9710003,0,0.6230616364734127,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
387032829.02204335,0,0.2536947540342793,3250725.5369986966,0,0.0029642260103836,0.0,0,0.0,16013155.53257833,0,0.0070869737717589,0.0,0,0.0,0.0,0.0,501979827.3849582,0,0.2536947540342793,4216176.307476859,0,0.0029642260103836,0.0,0,0.0,20768990.244169544,0,0.0070869737717589,0.0,0,0.0,0.0,0.0,387032829.02204335,0,0.2536947540342793,3250725.5369986966,0,0.0029642260103836,0.0,0,0.0,16013155.53257833,0,0.0070869737717589,0.0,0,0.0,0.0,0.0
20500466.890291847,0,0.0218209526109259,104593267.92041032,0,0.1378652928363298,207610416.5442749,0,0.5291733371620714,0.0,0,0.0,0.0,0,0.0,0.0,0.0,31386998.621161032,0,0.0218209526109259,160136292.19124135,0,0.1378652928363298,317859485.4783357,0,0.5291733371620714,0.0,0,0.0,0.0,0,0.0,0.0,0.0,20500466.890291847,0,0.0218209526109259,104593267.92041032,0,0.1378652928363298,207610416.5442749,0,0.5291733371620714,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1278948863.6163993,0,0.6286283874972367,0.0,0,0.0,849085249.0684987,0,1.025422814327243,0.0,0,0.0,0.0,0,0.0,0.0,0.0,644063493.9287405,0,0.6286283874972367,0.0,0,0.0,427589270.9361957,0,1.025422814327243,0.0,0,0.0,0.0,0,0.0,0.0,0.0,785577476.907207,0,0.6286283874972367,0.0,0,0.0,521539419.29801935,0,1.025422814327243,0.0,0,0.0,0.0,0,0.0,0.0,0.0
